,date,timestamp,event_auction_id,event_type,event_exchange,event_app_or_site,event_app_site_name,event_city,event_country,event_has_gps,event_creative_size,event_device_type,event_device_language,event_os,event_os_version,event_connection_type,event_device_model,event_device_make,event_has_ifa,win_price,win_price_loc,event_ias_cpm,longitude,latitude,event_hash_ifa,event_hash_ip,event_media_type,event_bidder_name,event_site_or_app_categories,event_zip_code,event_imp_multiplier,advertiser_id,creative_type,creative_size,line_id,schedule_start,schedule_end,line_updated_at,mediaplan_daily_budget,mediaplan_id,mediaplan_currency,deal_cpm,event_hash_geo_name,hash_deal_identifier,event_hash_branding_to_store
1404000,2019-08-20,2019-08-20 14:15:54.38 UTC,829954e7-871f-4dd4-b919-7ac5a56d7f28,click,mopub,app,Floating Tunes,,BEL,False,,4,,Android,,,Samsung Galaxy S9,Samsung,False,0.0,0.0,,,,,5.3504125790389235e+17,,,,,,a097d414-87d5-4e8e-ae73-92a062e3e469,banner,320*480,9cb0acbb-b355-4b0d-adb7-deacbc27507d,2019-07-11 22:40:00 UTC,2019-08-31 21:59:59 UTC,2019-07-30 09:21:44.221 UTC,50.0,787c9a5a-4965-41e1-8569-6938e85f39df,EUR,,,,
1404001,2019-08-20,2019-08-20 14:15:56.804 UTC,829954e7-871f-4dd4-b919-7ac5a56d7f28,click,mopub,app,Floating Tunes,,BEL,False,,4,,Android,,,Samsung Galaxy S9,Samsung,False,0.0,0.0,,,,,5.3504125790389235e+17,,,,,,a097d414-87d5-4e8e-ae73-92a062e3e469,banner,320*480,9cb0acbb-b355-4b0d-adb7-deacbc27507d,2019-07-11 22:40:00 UTC,2019-08-31 21:59:59 UTC,2019-07-30 09:21:44.221 UTC,50.0,787c9a5a-4965-41e1-8569-6938e85f39df,EUR,,,,
1405484,2019-08-19,2019-08-19 16:51:43.064 UTC,82d5d22991fa4e1d86ff9aa6a4b6fef1,click,nexage,app,EAGames-Scrabble-Mattel-iOS,ZURICH,CHE,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,1.8335016473803684e+18,-2.468664111246376e+18,,,,,,6c6cdaaa-2955-4567-926c-19172c7d123d,javascript,320*480,77574f6d-5b90-4e56-9ab9-733391aba445,2019-08-13 22:00:00 UTC,2019-08-27 21:59:59 UTC,2019-08-26 12:12:57.182 UTC,,4b6a13d5-1f81-40dd-94ed-ce4bd39e44d1,USD,,9d8eef847c1271c9058056f8692b29fa6faf3c371122c1c1cb7a22a0246e7539,,
1406007,2019-08-16,2019-08-16 14:55:32.541 UTC,82ed4012-1b40-4061-9676-4bcc5afc1de5,click,mopub,app,Jelly Shift (Android),Calais,FRA,False,,4,,Android,,,Samsung Galaxy S9,Samsung,False,0.0,0.0,,,,-5.227843642509181e+18,2.8386949050393987e+17,,,,,,04988475-fbfc-4b79-8ed5-a828d92a4dbc,javascript,320*480,bfa1c654-4853-498d-b847-4b892f0c91ae,2019-07-21 22:00:00 UTC,2019-08-17 21:59:59 UTC,2019-07-22 07:19:08.529 UTC,190.0,f7767de4-9996-4c5e-957a-a404e42fb904,EUR,,84fdb6cb46211a8e909129f8190729b99b8fb4431be57a04b247e855866291b7,,
1406233,2019-08-18,2019-08-18 04:56:22.775 UTC,82f91728-8d43-469e-b5ec-4cf59da12378,click,teads,site,Radio Formula,el zapotal 1a secc,MEX,False,,4,,Android,,,unknown,unknown,False,0.0,0.0,,,,,-3.34145508402899e+17,,,,,,5dbdc799-46d0-4f47-82a9-f58dd08ebc94,vast,,337944ea-44a9-4bcb-acc4-6d869b5afe30,2019-07-28 22:00:00 UTC,2019-09-20 21:59:59 UTC,2019-09-05 08:28:08.879 UTC,,ea1c135a-6354-421f-9598-16c39b7e4f13,EUR,9.0,,3b11a526c35d05714acab5cc9704bb3b09d3a6e00a4fd949b56010beadc79a0d,
1406485,2019-08-18,2019-08-18 15:13:38.282 UTC,8301183186179118932,click,inneractive,app,Badoo - Free Chat & Dating App,,GBR,False,,4,,Android,,,Samsung Galaxy J5,Samsung,False,0.0,0.0,,,,-4.510594693233245e+17,-9.95081790338207e+17,,,,,,2ae124ef-5efa-4a24-a7ac-646d9fed837b,javascript,320*480,e044b16d-4320-4197-875e-ae0e111293e5,2019-08-07 23:00:00 UTC,2019-09-08 22:59:59 UTC,2019-08-29 15:22:42.555 UTC,,fed22126-6256-4440-9b75-2520a6161753,USD,,bf73d6dbe1f2ce3e10475a52e8871da43c2a6eaafbc8100f4963b4151c3bfc50,,
1406507,2019-08-15,2019-08-15 18:42:50.823 UTC,8302215496404209205,click,inneractive,app,MovieTime_Interstitial,Cardiff,GBR,False,,4,,Android,,,Galaxy J3,Samsung,False,0.0,0.0,,,,9.923117864206692e+17,-5.927555088342687e+18,,,,,,2ae124ef-5efa-4a24-a7ac-646d9fed837b,javascript,320*480,f3bf4e6d-8249-4797-a717-28292c3566ef,2019-08-07 23:00:00 UTC,2019-09-08 22:59:59 UTC,2019-08-13 09:47:10.487 UTC,,fed22126-6256-4440-9b75-2520a6161753,USD,,58743774ebffd7cdefa27269f3c6e81e644304b8c161aa5a438a2bab93908fa8,,
1406646,2019-08-21,2019-08-21 19:47:19.621 UTC,8305185512702970005,click,inneractive,app,Fullscreen T2,Liverpool,GBR,False,,4,,Android,,,Sony Xperia Z5,Sony,False,0.0,0.0,,,,8.146303893896963e+18,-2.649773006608765e+18,,,,,,c7026881-32ba-4e7b-963e-78bdf4bd42ac,javascript,320*480,59517c75-0428-4456-af8a-aceb17936f5d,2019-07-21 23:00:00 UTC,2019-08-31 22:59:59 UTC,2019-08-07 19:20:30.609 UTC,,f6f03483-afff-4a1f-a911-2b1f01bd8448,USD,,0b85c4d8a4bac636c5e8f131ae39049132d237fce96defe8403896886db04a14,,
1406647,2019-08-21,2019-08-21 19:47:19.882 UTC,8305185512702970005,click,inneractive,app,Fullscreen T2,Liverpool,GBR,False,,4,,Android,,,Sony Xperia Z5,Sony,False,0.0,0.0,,,,8.146303893896963e+18,-2.649773006608765e+18,,,,,,c7026881-32ba-4e7b-963e-78bdf4bd42ac,javascript,320*480,59517c75-0428-4456-af8a-aceb17936f5d,2019-07-21 23:00:00 UTC,2019-08-31 22:59:59 UTC,2019-08-07 19:20:30.609 UTC,,f6f03483-afff-4a1f-a911-2b1f01bd8448,USD,,0b85c4d8a4bac636c5e8f131ae39049132d237fce96defe8403896886db04a14,,
1407056,2019-08-17,2019-08-17 13:26:59.165 UTC,8311085781745401778,click,inneractive,app,Upday_Direct,,GBR,False,,4,,Android,,,Galaxy J3,Samsung,False,0.0,0.0,,,,9.444646550326952e+17,-3.564293576115878e+17,,,,,,e4093356-f2d4-48c3-adf9-8db26d8adf68,gpstore,320*480,f9e4d823-ba43-45b9-8e06-87bfca5814fc,2019-07-02 23:00:00 UTC,2019-08-31 22:59:59 UTC,2019-07-11 10:29:56.306 UTC,,07e77938-85d6-477b-80ea-49a1013f1847,USD,,f56c262121623a15d0a0447af0ac6206e735607b2a01cb213db89657d4ea98b3,,
1407102,2019-08-17,2019-08-17 10:33:14.3 UTC,8312710539529794895,click,inneractive,app,Fullscreen T1,Cardiff,GBR,False,,4,,Android,,,Samsung Galaxy S8,Samsung,False,0.0,0.0,,,,3.6455898126843474e+18,-1.8477189295323123e+18,,,,,,c7026881-32ba-4e7b-963e-78bdf4bd42ac,javascript,320*480,1e176a67-3c72-444d-aba5-e5e265e342d9,2019-07-21 23:00:00 UTC,2019-08-31 22:59:59 UTC,2019-07-19 14:48:16.381 UTC,,bffd14a3-0cc0-40b3-8445-c079969c35f4,USD,,f6663ca0ac671bb2a58df2a0709f253c354e5cd80237854eadc4f9ef5d218462,,
1407238,2019-08-17,2019-08-17 12:30:04.678 UTC,8316127636862130215,click,inneractive,app,Happy Color? ? Color by Number,Newport,GBR,False,,5,,Android,,,tab 2 a8-50f,Lenovo,False,0.0,0.0,,,,-3.822936276125399e+18,-2.2078069961976837e+18,,,,,,e2ef00d0-6790-4fdb-a138-18cf90cc6d70,mraid2,320*50,54844292-aef9-4249-9da1-9f130c84a87c,2019-08-01 00:00:00 UTC,2019-09-04 23:59:59 UTC,2019-09-03 15:54:18.241 UTC,,7d0e3c39-e08c-41bf-bf38-f42445a302a4,GBP,,bbebfb998d9cc6bf6c2843a2923f797155dd830878e169e5c211fef195cb7ada,,
1407309,2019-08-16,2019-08-16 09:39:45.386 UTC,8317381964147416677,click,inneractive,app,Happy Color? ? Color by Number,Brussels,BEL,False,,4,,Android,,,pot-lx1,Huawei,False,0.0,0.0,,,,6.690784286424007e+18,1.1377632431961828e+18,,,,,,5653e97f-c7e3-4e6c-834d-4da2090902d9,adspot,320*50,a9486eb6-9371-43c5-8330-934c9a984238,2019-07-16 22:00:00 UTC,2019-08-18 21:59:59 UTC,2019-07-26 12:39:53.254 UTC,,af8fdb95-b6d0-422d-8be4-3f759fb67389,USD,,,,
1408278,2019-08-22,2019-08-22 03:35:02.086 UTC,832ea40e63fb4065a04e42433cf49d53,click,nexage,app,Solitaire - iOS,LONDON,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,-6.766473919694685e+18,-1.824736757088872e+18,,,,,,240113a1-c357-4d0f-b59e-da3a3bcbb2db,javascript,320*480,171855d8-0881-42b2-b4ee-ebb0fb92d9de,2019-08-01 00:00:00 UTC,2019-08-31 23:59:59 UTC,2019-08-12 08:51:16.684 UTC,3000.0,f810cbd5-fcf5-464f-b26c-d8721b893a85,GBP,,72c104385001add18a145a5cae24bb2733890a5fe80c37fa807676f349c8f95c,,
1408371,2019-08-16,2019-08-16 13:07:19.292 UTC,8331236736441337618,click,inneractive,app,Grindr - Gay chat,,DEU,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,5.558886231772895e+18,1.9321047984909112e+18,,,,,,7ab8246d-90a1-4fdc-8c3c-74eb3c483eea,html,320*480,5ca79cfd-99ef-4e6f-91ec-be2d8a949a33,2019-07-31 22:00:00 UTC,2019-08-31 21:59:59 UTC,2019-08-28 12:52:14.62 UTC,,05c8144c-b664-4b12-8148-914b7fe39b92,EUR,7.0,,2f73913ada8e8afbd819b561c2c7720386a3994ed590d95826133641b40b1306,
1408444,2019-08-20,2019-08-20 15:29:17.465 UTC,8333967194521885561,click,inneractive,app,"MeetMe - Go Live, Chat & Meet",Hockley,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,5.2092934607747066e+17,7.61824193827355e+17,,,,,,f64fd0bc-a854-436a-9f97-28f74265efa1,mraid2,300*250,7519dfe5-4d6c-4e2a-99d6-75c9b987e55c,2019-08-16 23:00:00 UTC,2019-08-22 22:59:59 UTC,2019-08-20 14:01:45.259 UTC,,ea0937b6-b50e-4459-86f4-ec01604ae242,USD,,59deb97d224c13f9eb949094c72fa9e66e9cbdb0f7fc19561c6a73ddb7e92b83,,
1409053,2019-08-21,2019-08-21 19:58:08.963 UTC,8345447938955169666,click,inneractive,app,Fullscreen T1,Rotherham,GBR,False,,4,,Android,,,Samsung Galaxy S9,Samsung,False,0.0,0.0,,,,-7.481389844383875e+18,-3.880542313389474e+18,,,,,,c7026881-32ba-4e7b-963e-78bdf4bd42ac,javascript,320*480,4249f784-1679-4214-b600-f186e5f57be9,2019-07-21 23:00:00 UTC,2019-08-31 22:59:59 UTC,2019-08-07 09:26:17.41 UTC,,50ea8d08-1865-459f-8379-32d39319a112,USD,,777e88b51092d314e2b6b9e523fc4dc2f3281c52df171e5a3343ba4bbae44c5b,,
1409056,2019-08-21,2019-08-21 20:32:36.513 UTC,8345519556036008363,click,inneractive,app,TVSMILES - Quiz and Prizes,Dusseldorf,DEU,False,,5,,Android,,,Null,generic,False,0.0,0.0,,,,5.721988478482335e+18,4.961058150424404e+18,,,,,,ac0312a6-8a35-4b84-8f21-858c5957105a,html,320*480,6fa8edb6-06ab-4ffc-ab76-47466d3b02e9,2019-08-18 22:00:00 UTC,2019-09-15 21:59:59 UTC,2019-08-26 07:19:39.976 UTC,,19fe3ee3-6838-47e0-be6a-121b5ad082d4,EUR,,,,
1409116,2019-08-17,2019-08-17 12:55:17.247 UTC,8347018888ac4a62aa86bf749b11ac95,click,nexage,app,Solitaire - Android,LONDON,GBR,False,,4,,Android,,,Huawei P8 Lite,Huawei,False,0.0,0.0,,,,1.802239630371118e+18,2.481888388108198e+18,,,,,,2ae124ef-5efa-4a24-a7ac-646d9fed837b,javascript,320*480,e044b16d-4320-4197-875e-ae0e111293e5,2019-08-07 23:00:00 UTC,2019-09-08 22:59:59 UTC,2019-08-29 15:22:42.555 UTC,,fed22126-6256-4440-9b75-2520a6161753,USD,,bfef15b73ec1dd94b2b5a5de82a236c1f1e42ceda9adffbcc5a88ba392eb8c0a,,
1409360,2019-08-15,2019-08-15 18:31:11.833 UTC,8350348645363804913,click,inneractive,app,Fullscreen T1,Colchester,GBR,False,,4,,Android,,,Samsung Galaxy S7,Samsung,False,0.0,0.0,,,,-6.572027377459138e+18,-3.5696553719163064e+18,,,,,,c3554af7-b574-4e6c-9b9c-ed414e67b033,adspot,320*480,4ec45c1a-0d82-496a-bb94-4e9a3676714f,2019-07-28 23:00:00 UTC,2019-09-01 22:59:59 UTC,2019-08-13 10:38:53.597 UTC,,1d4909dd-3ffa-4a8b-995d-ebd2d8bb1631,USD,,a2376efcc4eb3c59cbebee3672cc1b4420acf24692b923486e5a1ee1bf3ce5af,,
1409603,2019-08-20,2019-08-20 20:12:50.956 UTC,8356908328329980828,click,inneractive,app,Goal Live Scores,Swansea,GBR,False,,4,,Android,,,Huawei P Smart,Huawei,False,0.0,0.0,,,,7.284415122885362e+18,1.2958158580844362e+18,,,,,,f64fd0bc-a854-436a-9f97-28f74265efa1,mraid2,300*250,7519dfe5-4d6c-4e2a-99d6-75c9b987e55c,2019-08-16 23:00:00 UTC,2019-08-22 22:59:59 UTC,2019-08-20 14:01:45.259 UTC,,ea0937b6-b50e-4459-86f4-ec01604ae242,USD,,59deb97d224c13f9eb949094c72fa9e66e9cbdb0f7fc19561c6a73ddb7e92b83,,
1409810,2019-08-22,2019-08-22 16:02:50.732 UTC,835e7d29-c741-46b4-aaee-7778b3fa5228,click,mopub,app,Helix Jump iOS,Dortmund,DEU,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,1.3990433277417134e+18,3.1521788511375944e+18,,,,,,a13c3c41-8900-4a2f-9772-cd2f924f5854,javascript,320*480,6401f501-4ec5-418b-b30c-0e1508c6e5e8,2019-07-15 22:00:00 UTC,2019-08-31 21:59:59 UTC,2019-07-16 09:13:40.511 UTC,715.0,b00360f7-10b7-4f22-997a-64cf8ad5af73,EUR,,879148d36f8125bafa2896e0480e7d27df84493185b61826845d8cd94125a5e2,,
1410182,2019-08-17,2019-08-17 07:51:14.56 UTC,8368289306867261590,click,inneractive,app,MovieTime,Hornchurch,GBR,False,,4,,Android,,,life mark,blu,False,0.0,0.0,,,,-7.906410033154059e+18,-2.7608939070522696e+18,,,,,,2ae124ef-5efa-4a24-a7ac-646d9fed837b,javascript,320*480,e044b16d-4320-4197-875e-ae0e111293e5,2019-08-07 23:00:00 UTC,2019-09-08 22:59:59 UTC,2019-08-29 15:22:42.555 UTC,,fed22126-6256-4440-9b75-2520a6161753,USD,,ebf2e10d640818cfd956e439db20ef02f309b0d276390670056fdf956dee2c8d,,
1410218,2019-08-21,2019-08-21 16:05:30.202 UTC,8369195663566510374,click,inneractive,app,Fullscreen T1,Edinburgh,GBR,False,,4,,Android,,,Samsung Galaxy S9Plus,Samsung,False,0.0,0.0,,,,-8.580742704932926e+18,-3.1314908769050426e+17,,,,,,c7026881-32ba-4e7b-963e-78bdf4bd42ac,javascript,320*480,4df99267-6b6a-44a6-8ef3-f117ae53789a,2019-07-21 23:00:00 UTC,2019-08-31 22:59:59 UTC,2019-08-07 19:26:20.174 UTC,,a7cbc1f9-7cf6-4e77-a2ad-864be1675bb1,USD,,fdfaff18151ed26c757be7928cd90fca4ee0bd2768fc72241bfab91251d8408f,,
1410393,2019-08-21,2019-08-21 22:56:15.562 UTC,8370704161132535787,click,inneractive,app,Musica Unlimited Player,,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,,4.081370871454285e+18,,,,,,c7026881-32ba-4e7b-963e-78bdf4bd42ac,javascript,320*480,7397e35f-c708-4bee-9099-936326845e7e,2019-07-21 23:00:00 UTC,2019-08-31 22:59:59 UTC,2019-08-07 19:23:46.841 UTC,,a7cbc1f9-7cf6-4e77-a2ad-864be1675bb1,USD,,fdfaff18151ed26c757be7928cd90fca4ee0bd2768fc72241bfab91251d8408f,,
1410541,2019-08-18,2019-08-18 10:23:38.171 UTC,8373939064557983744,click,inneractive,app,"iFunny ? fresh memes, gifs and videos",Pontypridd,GBR,False,,4,,Android,,,Galaxy J3,Samsung,False,0.0,0.0,,,,-1.8738946265610772e+18,-7.947784811901758e+18,,,,,,224ae978-82b5-4aae-8533-7559e20085f1,mraid2,300*250,47f453ec-eaea-43c0-b6cc-5085cb49c3ea,2019-08-01 23:00:00 UTC,2019-08-31 22:59:59 UTC,2019-08-09 15:43:49.402 UTC,,cdb4583e-dc91-4dc4-b076-a67f4a60ab9e,USD,,,,
1410548,2019-08-20,2019-08-20 19:28:40.865 UTC,8373b925b03e44dbb9e58525b0fe4bc5,click,nexage,app,Solitaire - iOS,LONDON,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,,-3.8896791190381926e+18,,,,,,c7026881-32ba-4e7b-963e-78bdf4bd42ac,javascript,320*480,4df99267-6b6a-44a6-8ef3-f117ae53789a,2019-07-21 23:00:00 UTC,2019-08-31 22:59:59 UTC,2019-08-07 19:26:20.174 UTC,,a7cbc1f9-7cf6-4e77-a2ad-864be1675bb1,USD,,fdfaff18151ed26c757be7928cd90fca4ee0bd2768fc72241bfab91251d8408f,,
1410586,2019-08-16,2019-08-16 12:05:29.679 UTC,8374768579525498144,click,inneractive,app,Fullscreen T1,London,GBR,False,,4,,Android,,,sm-j410f,Samsung,False,0.0,0.0,,,,8.342554907545346e+18,-5.474122256063901e+18,,,,,,dd9efaff-7ea7-4300-9065-fce23a9034a2,banner,320*480,890e4091-94c0-433d-bb8f-cb1421406ed9,2019-07-18 23:00:00 UTC,2019-08-16 22:59:59 UTC,2019-08-16 20:07:18.178 UTC,,68daf558-e668-493e-aa23-c895154a0024,USD,,ac4c5b40cbed1dfefc368a83f3dd3edfbb9f812c254d1cf602667feef3b95312,,
1410750,2019-08-16,2019-08-16 09:46:00.578 UTC,8378491050451789026,click,inneractive,app,"MeetMe - Go Live, Chat & Meet",Hertford,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,5.046791530198709e+18,-4.740942298710577e+18,,,,,,ec51827c-4a78-4d42-ab06-2c7a43af29cb,mraid2,300*250,66d6d37e-f9b8-4d1e-baf1-0c315cd6c64a,2019-08-01 00:00:00 UTC,2019-08-31 23:59:59 UTC,2019-08-23 10:17:36.659 UTC,1900.0,46fee3fd-f889-48d4-8c7a-fd2d4edef389,GBP,,40ccceb9f5dd0cff5638fba5506b792c63ba8daacaf3df5d21a7baa9d1e09355,,
1410998,2019-08-20,2019-08-20 10:35:56.972 UTC,8381188745890069744,click,inneractive,app,Lime Player,London,GBR,False,,4,,Android,,,sm-n960f,Samsung,False,0.0,0.0,,,,-9.081725458624232e+18,3.935438617355901e+18,,,,,,df0e9672-b372-4094-ba31-c3d42612036f,banner,320*480,51a3fa09-507c-4ba6-a84a-269877500c89,2019-08-14 23:00:00 UTC,2019-09-05 22:59:59 UTC,2019-08-14 12:58:50.022 UTC,,d768a137-d826-40cc-aac1-f17b77d31f83,USD,,,,
1411134,2019-08-21,2019-08-21 20:53:54.123 UTC,8384877041889091607,click,inneractive,app,Fullscreen T2,Reading,GBR,False,,4,,Android,,,Oneplus 5T,One Plus,False,0.0,0.0,,,,-1.6233325402658734e+18,-1.9860314016613007e+18,,,,,,dd9efaff-7ea7-4300-9065-fce23a9034a2,banner,320*480,b2d4daac-86bd-44a8-bb8c-65f1b13f80d6,2019-07-21 23:00:00 UTC,2019-09-01 22:59:59 UTC,2019-08-20 12:51:27.049 UTC,,8cdca8ca-acf3-4080-910e-0ecca7c83918,USD,,d61e3f677a12b73706069e89b663446e7a70437a7593f89b146f4c8cf154463a,,
1411184,2019-08-16,2019-08-16 07:02:20.582 UTC,8386154636196882676,click,inneractive,app,Happy Color? ? Color by Number,,BEL,False,,4,,Android,,,Huawei Y7 Trt-Lx1,Huawei,False,0.0,0.0,,,,-7.623346243260963e+18,-1.155050104485101e+18,,,,,,5653e97f-c7e3-4e6c-834d-4da2090902d9,adspot,320*50,a9486eb6-9371-43c5-8330-934c9a984238,2019-07-16 22:00:00 UTC,2019-08-18 21:59:59 UTC,2019-07-26 12:39:53.254 UTC,,af8fdb95-b6d0-422d-8be4-3f759fb67389,USD,,,,
1411185,2019-08-16,2019-08-16 07:02:20.512 UTC,8386154636196882676,click,inneractive,app,Happy Color? ? Color by Number,,BEL,False,,4,,Android,,,Huawei Y7 Trt-Lx1,Huawei,False,0.0,0.0,,,,-7.623346243260963e+18,-1.155050104485101e+18,,,,,,5653e97f-c7e3-4e6c-834d-4da2090902d9,adspot,320*50,a9486eb6-9371-43c5-8330-934c9a984238,2019-07-16 22:00:00 UTC,2019-08-18 21:59:59 UTC,2019-07-26 12:39:53.254 UTC,,af8fdb95-b6d0-422d-8be4-3f759fb67389,USD,,,,
1411597,2019-08-16,2019-08-16 09:08:36.404 UTC,8392883183872753518,click,inneractive,app,Fullscreen T1,Manchester,GBR,False,,4,,Android,,,Huawei P Smart,Huawei,False,0.0,0.0,,,,-1.637515799802217e+18,-2.696592852188729e+18,,,,,,dd9efaff-7ea7-4300-9065-fce23a9034a2,banner,320*480,725a5953-9956-466e-94e7-40d487fad972,2019-07-18 23:00:00 UTC,2019-08-16 22:59:59 UTC,2019-08-16 20:08:54.131 UTC,,68daf558-e668-493e-aa23-c895154a0024,USD,,ac4c5b40cbed1dfefc368a83f3dd3edfbb9f812c254d1cf602667feef3b95312,,
1411615,2019-08-15,2019-08-15 08:50:35.652 UTC,8393127449870441454,click,inneractive,app,Fullscreen T1,,GBR,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-5.12818784651036e+18,-2.072917980706008e+18,,,,,,dd9efaff-7ea7-4300-9065-fce23a9034a2,banner,320*480,70d07eb0-a346-4528-a528-47125858e0b7,2019-08-04 23:00:00 UTC,2019-08-19 22:59:59 UTC,2019-08-14 10:55:13.271 UTC,,e3b550d5-e988-46b1-9b3f-3c6cab7388fe,USD,,f327fa656807fcd2fee105b19e75361f347974d906771d3560e62983dd430528,,
1411928,2019-08-21,2019-08-21 18:29:10.811 UTC,839cdfadbf214792a32e95e9034891d6,click,nexage,app,Tinybeans Kids Baby Photo Book,LONDON,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,9.112385023864584e+18,8.986415014693419e+18,,,,,,a8df355d-71da-46e0-b2b1-954b392bf76b,vast,,ea5df308-ea4e-43e6-baea-b7e2d3a4d530,2019-07-31 23:00:00 UTC,2019-08-31 22:59:59 UTC,2019-08-16 11:09:03.113 UTC,,7aebed2b-52d3-4a56-862f-b92041e8b605,USD,,a2376efcc4eb3c59cbebee3672cc1b4420acf24692b923486e5a1ee1bf3ce5af,,
1412273,2019-08-22,2019-08-22 14:38:58.566 UTC,83ad8fdd-380a-4fa6-88b5-208a807fd8d8,click,mopub,app,Paint by Numbers: New Coloring Pictures Book Free,Salzburg,AUT,False,,4,,Android,,,Samsung Galaxy S6 Edge Plus,Samsung,False,0.0,0.0,,,,-7.338824672975358e+18,7.546084523035431e+18,,,,,,a893442f-8d12-4287-b38e-c5db3a370c0a,mraid1,320*480,b004cbf7-b0ee-48a8-b988-f8bf0992718c,2019-08-05 08:29:00 UTC,2019-09-05 21:59:59 UTC,2019-08-29 08:41:38.83 UTC,200.0,d3ab6d10-be75-480b-8f2b-b7cd2af52204,EUR,,1db7d940ec12f577ee6388527a1e7dbf54f892ea2174d365d20bdfba4725954d,,
1412440,2019-08-19,2019-08-19 21:55:10.719 UTC,83b583c4-948a-4b65-8882-deb1c59fa509,click,mopub,app,Skout Android,Sharjah,ARE,False,,1,,Android,,,Samsung Galaxy C5,Samsung,False,0.0,0.0,,,,2.468840027425642e+18,-6.811065525945953e+18,,,,,,d794b490-b90b-4d07-b75a-7f0423324059,banner,300*250,0ffcc377-d729-4b3e-afcb-601ff6137d34,2019-05-31 21:00:00 UTC,2019-09-30 20:59:59 UTC,2019-06-03 09:43:55.209 UTC,,cbb60084-2c33-4171-a4c0-5dfb751ee9ca,USD,,,,
1413361,2019-08-15,2019-08-15 22:55:57.572 UTC,83d87a45-df2b-4350-8ad3-6518d1f11096,click,mopub,app,Pro Racing Reload 2D,Paris,FRA,False,,4,,Android,,,Samsung Galaxy J7,Samsung,False,0.0,0.0,,,,-8.590596548431133e+18,-5.580292089116141e+18,,,,,,c25a270a-849d-4b5a-9fe1-ec4067920ddb,banner,480*320,c9ec10d2-cdb9-49df-ab7d-2c9622ba63f0,2019-07-10 22:00:00 UTC,2019-08-31 21:59:59 UTC,2019-08-30 10:20:22.384 UTC,,d5477cdd-430c-4010-9053-aa6750457f66,EUR,,5371df81efc1e9e93c8e467ed98d5d4319a6d9f80b7690867e4fde386f8f885e,,
1413382,2019-08-19,2019-08-19 17:06:36.237 UTC,83d8fb4cde7db5b715e1e0086c25fc7a28f55c98_15,click,rubicon,app,"MeetMe - Go Live, Chat & Meet",,USA,False,,1,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,6.514832100074189e+18,-1.442093707815308e+18,,,,,,06557381-54fc-4e62-9093-5cbd18928abf,mraid2,300*250,46b9852a-4f79-4059-bea7-44b3a48f649a,2019-07-01 05:00:00 UTC,2019-08-31 04:59:59 UTC,2019-07-22 09:11:18.133 UTC,,1e247447-36d3-44ab-9c8c-0e3298eb9714,USD,,f0db83fa01d95aca5ee2044397c97c0e8b923d18560df751a5a05351fbbcf88e,,
1413456,2019-08-17,2019-08-17 17:16:42.348 UTC,83dc73c5-7dc8-4534-833c-5c11fb85fa94,click,mopub,app,Résultats Foot en Direct (iOS),,FRA,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,,4.613284784427904e+18,,,,,,79bdd1f0-c5e3-4268-b831-2538507946bc,vast,,24e91e93-27f6-4b64-ae20-49fd5c9482ef,2019-07-18 22:00:00 UTC,2019-08-31 21:59:59 UTC,2019-08-12 09:24:05.684 UTC,,d0884e3e-75b0-4f9a-b87f-d2a3f95336af,USD,,,,
1414271,2019-08-19,2019-08-19 23:38:46.494 UTC,8401508584871894705,click,inneractive,app,Pixel Art: Color by Number,Trowbridge,GBR,False,,4,,Android,,,Samsung Galaxy S9,Samsung,False,0.0,0.0,,,,-7.668975575773238e+18,-8.04422153442462e+18,,,,,,ec51827c-4a78-4d42-ab06-2c7a43af29cb,mraid2,320*50,9bce222f-c422-44ab-a7eb-76e5bc74e7aa,2019-08-01 00:00:00 UTC,2019-08-31 23:59:59 UTC,2019-08-23 10:17:20.716 UTC,1900.0,46fee3fd-f889-48d4-8c7a-fd2d4edef389,GBP,,0264c1e9f763b0c5cb17e798ab437810c43f34f7de1121f9f46718bff96b2996,,
